date,store_nbr,customers
06-06-2014,3,3071
26-11-2014,18,1302
01-07-2016,27,1504
14-05-2017,50,3148
05-08-2016,41,1017
02-09-2014,37,1576
14-10-2013,27,1257
24-11-2016,47,3437
16-08-2013,49,2050
12-12-2016,53,993
26-09-2014,17,923
10-02-2017,20,1229
17-09-2014,9,1881
26-02-2013,13,891
11-03-2017,20,1607
18-05-2016,54,179
10-06-2017,21,1339
22-01-2014,30,701
24-09-2016,24,2112
26-01-2016,7,1783
01-04-2013,8,2845
03-01-2013,31,1126
29-03-2013,28,1111
29-01-2017,53,1333
19-06-2016,51,1805
25-07-2015,36,1093
10-08-2014,47,4300
17-06-2015,23,967
01-03-2017,53,1178
31-08-2013,26,1100
25-06-2014,25,739
20-02-2017,34,2334
25-07-2017,38,1293
30-11-2014,3,3729
21-12-2013,33,1477
16-04-2016,33,919
16-08-2014,19,1880
07-04-2017,23,993
07-05-2014,49,2418
24-06-2016,45,3321
27-05-2014,37,1497
04-07-2013,41,794
24-06-2015,25,664
01-03-2017,26,646
17-03-2013,11,2787
04-10-2014,16,952
19-05-2017,31,1228
31-08-2013,7,1782
29-09-2014,54,820
02-04-2016,1,1295
07-04-2013,41,1113
19-06-2015,26,499
03-04-2015,14,1148
14-08-2013,9,2043
24-03-2015,23,927
03-05-2016,14,1402
07-06-2016,50,2207
04-07-2014,17,1141
18-10-2016,1,1655
18-01-2017,12,1124
15-11-2015,40,1202
23-04-2016,26,598
30-07-2017,33,958
23-01-2017,22,781
22-07-2017,6,2008
14-01-2015,35,533
05-05-2016,26,515
08-01-2015,8,2564
18-02-2015,34,2422
03-11-2013,46,4913
01-03-2017,18,1269
20-01-2013,17,1419
03-06-2014,41,949
18-03-2016,31,1301
10-03-2013,41,1052
07-02-2016,46,3392
19-02-2017,31,1516
25-08-2013,39,1419
22-11-2016,38,1201
04-06-2017,50,3337
04-06-2015,27,1351
07-01-2015,10,1051
22-05-2017,36,1047
23-02-2013,13,1223
01-04-2017,26,669
05-02-2014,40,1221
12-07-2014,40,1341
12-03-2014,7,1935
27-06-2016,8,2408
21-07-2016,30,718
16-08-2013,26,871
09-02-2013,18,1004
28-04-2016,1,1718
31-03-2015,1,1901
22-12-2016,34,3069
14-10-2013,13,938
28-10-2015,41,923
13-01-2016,3,2985
03-10-2013,45,2920
16-03-2016,16,738
18-11-2013,41,801
23-03-2017,44,3714
24-08-2016,4,1472
27-05-2013,6,1500
22-12-2015,42,1494
26-12-2014,44,5693
09-02-2017,48,2326
16-05-2015,53,1042
31-10-2015,35,916
03-08-2014,50,3100
26-02-2016,16,715
23-02-2014,40,1069
09-08-2015,29,985
03-05-2013,17,1171
08-12-2014,14,1648
12-05-2017,23,1145
29-04-2015,24,2411
02-12-2015,41,1108
27-11-2015,37,1523
30-12-2013,8,3290
13-04-2014,2,2009
16-01-2013,35,597
12-07-2013,27,1077
23-10-2015,18,1178
27-08-2013,47,3158
11-03-2016,46,2912
24-06-2016,18,1123
04-06-2013,2,1781
14-04-2014,35,562
30-03-2016,2,1665
01-10-2014,26,730
25-10-2016,19,990
26-03-2016,36,1334
20-07-2013,54,930
07-02-2014,31,1239
28-03-2014,49,2346
24-09-2013,36,957
29-01-2013,5,1340
10-03-2013,15,1150
16-06-2016,24,2168
06-08-2016,17,1619
31-10-2013,13,808
03-08-2015,17,1378
13-02-2015,35,747
27-01-2017,24,2327
11-07-2016,15,1338
10-05-2013,16,935
28-08-2014,39,1269
15-04-2016,53,956
23-12-2013,19,1862
01-04-2013,9,2337
16-03-2013,44,4786
11-02-2017,47,4366
13-05-2013,33,1165
19-05-2017,41,1070
10-11-2014,4,1244
30-07-2014,10,890
10-07-2015,30,641
01-07-2014,45,3516
17-07-2013,28,884
09-01-2013,6,1702
10-09-2016,39,1685
12-05-2014,28,1099
18-05-2014,54,1334
21-11-2014,51,1765
28-02-2013,24,2426
17-11-2013,13,964
01-09-2016,2,1848
21-06-2016,1,1623
27-04-2015,6,1667
29-03-2014,38,2338
11-10-2015,23,998
27-03-2017,46,2897
09-12-2016,13,845
10-05-2017,2,1768
01-10-2015,32,655
18-05-2015,33,1089
01-03-2017,29,1277
08-04-2016,16,751
26-01-2015,44,3792
27-05-2016,11,2223
16-02-2017,47,3201
23-04-2014,32,505
03-04-2017,13,942
18-08-2014,32,602
18-02-2015,26,648
21-12-2014,43,1624
06-05-2014,47,3721
01-04-2015,17,1386
10-07-2014,1,1665
29-09-2013,15,1127
02-01-2016,47,4967
10-05-2015,8,2422
03-10-2015,17,1632
04-04-2013,23,1085
02-09-2016,8,2905
22-10-2016,31,1349
08-02-2016,38,1182
12-02-2017,6,2079
21-06-2014,40,1302
08-07-2015,36,1022
04-12-2016,2,2099
17-06-2016,30,684
28-03-2015,1,1279
15-07-2013,17,1300
09-09-2015,38,1580
09-01-2016,42,1310
26-04-2014,12,1167
10-04-2016,33,934
23-10-2014,50,2035
25-07-2015,3,3400
01-11-2015,43,1462
17-02-2017,31,1326
13-07-2015,3,2973
19-10-2014,45,4694
21-03-2013,41,657
03-01-2014,27,1244
23-02-2015,32,555
27-11-2013,41,815
10-02-2015,14,1458
14-07-2014,14,1633
31-12-2015,1,2025
29-03-2014,13,1279
18-02-2014,24,2245
04-06-2016,4,1583
15-03-2013,16,821
06-07-2013,25,970
19-06-2017,52,1773
06-06-2017,33,1035
05-02-2013,9,2276
05-07-2013,35,471
19-04-2017,42,1076
16-02-2014,37,1274
16-05-2017,22,804
05-10-2013,31,1377
16-10-2014,7,1851
26-07-2013,4,1493
01-07-2017,26,730
18-12-2013,25,982
28-05-2014,49,2205
02-10-2015,50,2411
26-05-2014,3,3007
19-01-2014,34,2443
22-05-2016,16,929
01-03-2017,3,3130
09-03-2015,26,572
26-04-2013,7,1822
08-05-2015,34,2537
24-12-2016,10,2160
02-03-2014,8,2124
25-11-2014,9,1754
11-06-2017,15,1124
24-03-2013,40,918
31-07-2015,12,1112
25-02-2017,8,2679
24-01-2017,4,1312
19-05-2015,14,1351
20-01-2014,39,1306
02-09-2015,29,1008
18-11-2014,3,2708
03-04-2016,18,1557
12-06-2017,14,1344
07-06-2014,39,1825
04-07-2015,32,766
18-07-2017,16,690
31-12-2016,25,3401
20-02-2014,30,778
21-11-2014,43,1139
05-02-2016,29,1010
23-11-2015,3,2974
19-05-2015,40,1483
07-04-2017,12,1169
11-01-2016,37,1402
23-02-2013,40,1070
30-03-2014,49,3009
24-04-2014,54,725
27-05-2017,34,2051
24-08-2013,14,1741
13-09-2015,7,1579
24-01-2014,36,854
24-04-2013,31,1063
21-08-2015,54,749
10-04-2013,44,4008
03-10-2014,47,3979
12-07-2017,33,821
27-10-2016,5,1154
28-12-2016,48,3961
12-08-2015,40,1425
27-04-2014,40,1082
21-08-2016,10,890
27-01-2013,9,2226
14-06-2015,40,1344
13-05-2017,52,3641
09-06-2013,31,1656
03-02-2016,8,2905
01-10-2013,27,1213
07-05-2017,2,2000
22-11-2014,31,1468
24-03-2014,35,655
16-09-2016,51,1861
20-09-2016,38,1228
27-08-2014,19,1166
11-06-2014,14,1372
26-05-2015,53,626
24-10-2016,1,1589
25-10-2014,18,1306
18-05-2017,50,2052
03-03-2013,25,1067
21-06-2013,11,2117
25-11-2016,29,936
16-11-2016,29,1034
23-04-2016,22,811
29-01-2014,2,1868
04-10-2013,24,2389
19-10-2016,15,1327
14-08-2014,43,1233
19-10-2014,8,3036
21-07-2017,3,3413
05-12-2015,27,1679
26-01-2017,20,1229
20-08-2013,34,2249
12-12-2014,32,550
05-02-2013,16,945
21-04-2015,45,3132
19-07-2017,6,1684
19-11-2014,30,705
11-05-2016,32,561
01-06-2014,23,1148
31-08-2016,42,971
05-03-2016,50,3065
23-08-2014,43,1378
26-06-2017,33,903
11-09-2016,8,2519
15-12-2014,53,734
18-11-2014,26,533
05-01-2015,23,1091
24-05-2015,9,2294
04-09-2015,30,655
09-08-2015,3,2769
29-11-2013,49,2242
07-04-2017,25,1309
17-11-2013,7,1531
18-06-2014,47,3539
08-10-2014,14,1400
18-11-2014,38,1744
29-03-2017,28,1154
11-07-2017,18,1406
20-06-2013,51,1517
15-03-2017,43,1368
23-08-2014,15,1283
21-02-2017,32,594
13-03-2016,36,1047
10-04-2017,48,2545
13-04-2016,51,1704
02-01-2016,31,1859
08-08-2015,29,1077
13-10-2014,5,1595
06-02-2013,18,1257
08-04-2015,6,1726
13-09-2016,2,1691
24-05-2017,51,1686
28-08-2016,42,1042
03-07-2016,23,997
27-05-2013,12,1260
10-11-2014,27,1288
10-11-2013,37,1221
28-06-2015,19,1138
12-03-2014,46,3021
03-11-2016,13,806
18-07-2013,6,1536
06-06-2017,10,909
14-10-2013,51,1640
05-07-2017,26,543
20-01-2016,35,589
15-01-2013,38,1395
15-09-2015,1,1631
31-03-2015,51,1590
14-06-2014,14,1980
29-01-2013,14,1555
14-10-2013,19,1256
24-03-2013,5,1334
20-01-2017,1,1546
20-02-2013,2,1822
17-08-2013,43,1323
01-05-2015,39,1526
21-05-2015,4,1332
20-01-2015,28,1188
21-09-2014,7,1613
01-10-2016,7,1866
12-08-2016,31,1237
18-01-2017,31,1161
21-04-2016,12,1304
31-07-2017,4,1303
09-10-2015,31,1179
10-11-2016,17,1301
04-06-2013,6,1664
08-04-2017,18,1362
20-04-2015,38,1559
09-01-2013,34,2101
05-12-2016,3,3317
13-11-2016,20,2220
23-08-2016,24,2124
24-08-2013,46,4093
22-03-2015,17,1554
15-10-2016,19,1612
09-12-2013,9,2216
30-03-2014,48,4500
07-03-2017,25,766
30-09-2014,14,1518
26-04-2016,2,1778
05-01-2013,1,1509
12-04-2017,10,853
23-10-2014,16,853
09-09-2016,20,1212
08-03-2017,35,643
16-10-2013,17,1176
24-01-2013,49,1468
10-05-2013,39,1268
29-11-2015,46,5068
30-06-2013,37,1169
03-06-2016,41,1028
27-02-2015,10,827
05-11-2014,31,1252
29-06-2017,25,693
02-07-2016,7,1800
01-04-2015,14,1427
31-12-2013,16,1584
25-02-2014,14,1430
23-12-2014,36,1705
04-07-2017,13,859
07-09-2014,44,6099
19-09-2016,16,686
12-08-2013,34,2372
25-04-2015,29,1252
02-09-2014,45,3602
09-02-2015,32,553
23-10-2016,31,1524
16-09-2014,8,2803
19-04-2013,14,1351
30-01-2017,21,803
23-12-2015,44,8359
05-02-2015,35,620
03-10-2013,12,1296
13-06-2016,37,1192
30-12-2015,3,4449
14-06-2017,28,1056
18-03-2014,16,855
18-09-2014,37,1439
16-10-2015,32,602
09-07-2017,48,3907
24-05-2015,30,694
06-07-2016,36,1005
08-07-2014,28,1103
17-02-2016,9,1773
09-09-2014,49,2179
20-03-2014,40,1269
21-03-2014,46,3142
12-04-2014,18,1391
14-09-2014,26,668
14-11-2016,23,934
16-06-2017,48,2803
06-01-2016,34,2022
26-06-2016,9,1974
15-10-2016,45,4175
24-04-2013,8,2744
14-01-2013,30,690
17-07-2014,5,1338
21-10-2013,4,1407
11-08-2015,35,817
17-02-2014,32,602
03-06-2015,9,2119
30-08-2015,31,1740
28-07-2013,36,1132
27-05-2015,26,481
31-03-2015,19,1242
09-11-2015,44,3796
18-08-2015,14,1377
05-06-2017,51,1499
12-09-2014,50,2383
08-05-2016,20,2041
01-02-2017,44,4562
13-01-2014,14,1688
09-01-2015,7,1890
11-05-2017,27,1478
01-08-2014,51,1899
10-02-2017,43,1321
20-01-2014,49,2056
17-02-2017,13,751
07-12-2013,36,1042
07-12-2015,47,4044
26-05-2014,6,1722
19-09-2014,45,3422
11-10-2016,22,646
04-06-2014,27,1430
01-05-2017,31,1567
11-05-2015,50,2341
12-10-2015,3,2860
30-09-2013,3,2748
25-05-2015,15,1521
23-01-2016,18,1243
07-05-2016,4,1946
24-06-2014,11,2024
06-02-2013,4,1419
01-02-2017,15,1330
04-07-2014,25,820
07-08-2014,48,2771
05-02-2015,1,1774
07-08-2015,28,892
18-05-2017,29,1071
01-07-2013,10,1205
12-01-2014,34,2376
19-05-2015,8,2482
09-02-2015,51,1592
27-12-2015,45,4473
03-07-2016,49,3279
02-11-2013,15,1223
12-02-2013,13,892
12-08-2014,38,1465
28-07-2016,30,665
16-11-2016,13,849
08-06-2016,6,1781
16-08-2014,15,1202
02-09-2016,27,1524
10-04-2015,8,2833
05-03-2016,13,1245
28-03-2016,25,856
09-10-2016,13,940
06-06-2014,27,1222
09-04-2013,32,664
13-11-2016,32,633
30-09-2015,23,965
28-09-2013,23,1324
07-11-2016,34,2182
28-11-2013,54,730
06-02-2013,27,1084
12-01-2017,37,1469
14-06-2014,4,2066
08-12-2014,46,3633
19-08-2013,11,2494
26-06-2017,8,2503
15-05-2014,43,1141
04-05-2013,1,1347
21-03-2017,36,1303
29-01-2017,23,992
16-10-2015,8,2974
08-04-2013,17,1329
02-06-2013,16,1503
29-05-2017,18,1298
26-03-2015,11,1924
08-01-2017,9,2187
20-02-2015,35,692
05-05-2017,15,1322
20-04-2015,7,1811
07-07-2015,28,1288
09-10-2014,30,684
25-08-2014,30,673
10-11-2015,42,895
07-12-2016,28,1139
15-07-2016,5,1323
14-01-2015,19,1172
14-07-2014,12,1179
08-06-2015,7,1774
02-06-2016,49,2630
24-03-2017,45,3584
19-06-2013,13,812
02-11-2015,31,1269
15-12-2013,2,2344
04-12-2016,39,1839
28-08-2015,10,874
24-01-2015,4,1719
01-05-2014,12,1150
06-05-2014,26,584
10-07-2014,10,923
29-06-2014,46,4372
01-06-2017,38,1567
06-09-2015,20,2620
19-04-2015,45,4797
06-11-2014,46,3059
05-04-2015,15,1123
01-05-2016,9,2468
14-02-2013,48,3263
03-10-2016,12,1217
04-02-2015,8,2879
05-05-2016,15,1426
17-06-2014,38,1405
01-02-2013,18,1234
07-05-2013,11,2413
28-08-2014,16,842
20-11-2013,30,716
09-01-2017,39,1302
17-09-2013,1,1716
26-09-2013,7,1657
20-06-2014,34,2326
01-03-2017,40,1614
21-04-2014,49,2258
19-05-2017,22,807
14-05-2014,25,718
08-03-2016,28,1252
09-10-2013,14,1483
09-03-2015,43,1291
07-09-2014,34,2413
04-10-2015,27,1710
14-03-2017,19,951
25-08-2013,23,1118
22-10-2013,51,1431
13-09-2015,16,952
24-01-2016,17,1537
11-07-2015,9,2162
24-07-2015,7,1887
07-08-2015,30,676
20-06-2017,53,959
31-03-2014,8,2861
21-08-2015,42,2047
05-08-2013,25,764
08-02-2015,17,1469
27-09-2015,47,4661
18-03-2016,33,887
08-01-2015,11,2267
28-05-2016,1,1091
15-08-2014,17,1154
26-01-2014,14,1172
31-01-2013,6,1558
15-04-2015,9,2043
10-08-2014,25,818
01-05-2013,4,1775
12-08-2014,39,1352
17-11-2016,3,2816
28-12-2013,14,1959
29-11-2015,16,865
10-12-2016,12,1300
03-02-2013,13,933
28-02-2015,6,2044
10-11-2014,13,866
14-12-2015,15,1478
25-09-2016,33,878
09-08-2016,19,1055
12-04-2016,5,1158
09-01-2017,53,940
17-05-2017,43,1281
05-07-2013,14,1310
25-05-2015,35,673
27-03-2015,50,2457
07-04-2014,27,1389
10-02-2015,32,588
31-05-2017,41,1224
08-09-2014,26,536
06-03-2014,6,1609
10-07-2016,27,1844
30-07-2016,51,1872
16-11-2013,13,1182
09-03-2013,24,2530
10-02-2015,35,682
11-11-2015,17,1183
09-09-2016,19,996
21-04-2014,19,1333
20-04-2016,5,1302
19-06-2016,2,2044
22-09-2015,18,1433
15-08-2016,36,1086
08-03-2013,37,1522
19-08-2015,41,997
19-06-2016,11,2487
03-07-2015,20,1516
02-09-2016,16,724
21-05-2017,25,866
05-12-2014,6,1872
07-08-2016,24,1812
28-11-2013,37,1406
21-01-2014,31,1342
03-08-2016,7,1803
10-06-2017,47,4469
12-10-2013,44,4209
23-12-2014,44,8120
08-02-2015,14,934
15-01-2014,14,1316
24-09-2015,35,668
18-10-2013,15,1207
14-03-2017,27,1441
15-06-2013,50,3727
15-09-2016,28,1130
24-08-2014,28,1584
04-08-2014,36,1163
31-03-2013,47,4516
23-06-2015,40,1548
24-11-2014,37,1523
11-10-2014,39,1610
09-08-2015,53,1053
25-10-2016,50,1932
01-05-2017,25,1102
13-01-2014,7,1921
09-02-2015,53,738
11-03-2014,38,1478
04-11-2014,41,884
22-03-2017,29,1076
28-07-2017,14,1139
18-11-2015,40,1227
25-07-2014,48,2728
26-02-2017,14,903
25-04-2015,16,961
03-11-2013,11,3282
28-12-2015,5,1746
22-01-2015,44,3767
30-07-2013,18,1411
25-08-2014,46,3303
15-01-2014,5,1374
04-08-2014,38,1700
01-10-2013,25,681
23-08-2014,23,1053
10-01-2013,4,1326
14-08-2016,21,1200
14-08-2016,35,709
16-03-2016,37,1522
27-10-2014,49,2296
27-04-2017,27,1468
04-11-2013,3,3041
08-01-2016,13,776
19-09-2013,6,1456
21-10-2016,34,2069
06-10-2014,2,1805
08-08-2015,16,816
26-07-2015,12,1183
08-05-2017,1,1740
18-04-2015,33,1171
23-12-2016,35,829
28-05-2014,15,1237
11-09-2013,6,1777
20-01-2014,38,1522
26-06-2013,46,2781
27-08-2015,12,1070
11-07-2015,33,1108
23-11-2016,34,1854
13-08-2016,47,3922
31-12-2015,37,2012
25-07-2014,49,2316
29-11-2014,51,2051
18-04-2016,53,54
01-04-2016,46,3350
06-09-2016,5,1317
16-07-2015,39,1321
16-05-2016,39,1306
13-12-2016,25,682
24-03-2017,19,978
11-06-2016,1,1237
22-08-2015,36,1126
17-08-2015,49,2608
08-01-2013,39,1417
30-01-2017,33,796
15-05-2013,4,1571
03-10-2013,47,3327
12-08-2016,49,3093
27-08-2015,34,1892
20-09-2015,41,1285
06-01-2014,9,1943
01-03-2017,2,1853
09-04-2016,29,1137
27-12-2016,6,1789
01-09-2015,31,1578
29-09-2015,51,1396
31-05-2013,27,1056
08-09-2014,37,1589
30-06-2017,26,601
13-09-2014,50,3171
01-06-2013,39,1993
25-05-2014,49,2845
16-04-2016,11,2647
13-07-2015,26,527
08-06-2014,43,1541
21-10-2015,49,2600
18-08-2013,40,1097
23-06-2014,41,835
27-01-2015,15,1357
18-12-2014,13,1001
14-02-2015,35,1153
28-06-2015,17,1530
04-08-2016,18,1133
25-08-2013,4,1671
30-07-2014,18,1188
29-09-2016,3,2536
19-03-2016,29,1225
21-12-2013,9,3253
29-04-2014,19,1138
09-06-2013,16,1217
07-06-2015,31,1841
20-06-2016,28,1157
20-06-2016,35,642
25-10-2013,48,2278
20-09-2015,38,2125
20-01-2013,44,4732
22-09-2013,9,2562
27-03-2013,19,1174
23-04-2013,33,1092
09-05-2013,19,1027
25-02-2016,22,617
05-05-2017,7,1958
15-10-2013,47,3039
27-02-2014,7,1800
09-07-2016,9,2194
03-10-2014,49,2783
11-05-2015,5,1579
27-08-2015,43,1205
17-01-2016,1,513
19-08-2015,50,2326
05-03-2017,51,1671
11-07-2013,25,621
17-10-2015,42,1307
19-12-2014,5,1970
12-09-2015,8,2917
20-10-2014,24,2333
17-03-2013,5,1282
19-12-2015,7,2225
23-09-2013,1,1707
30-11-2014,11,2803
16-02-2015,6,1655
22-10-2013,23,1036
26-09-2014,11,2000
29-05-2016,42,1095
31-12-2014,27,2340
09-08-2016,2,1667
09-04-2016,49,3234
13-07-2013,17,1478
22-07-2013,4,1414
31-10-2014,5,1524
14-02-2017,53,1616
06-08-2014,53,776
08-07-2014,26,517
11-10-2015,25,874
23-02-2017,11,2122
23-07-2015,34,1829
12-04-2015,15,1145
29-05-2016,43,1209
25-05-2017,43,1246
18-06-2017,35,803
25-10-2016,1,1763
22-07-2014,30,722
05-05-2017,42,1105
16-05-2017,35,762
01-09-2014,53,753
16-12-2016,4,1724
11-11-2013,30,644
26-01-2016,36,1067
11-10-2015,54,1030
08-08-2015,48,3405
18-05-2016,45,3032
10-03-2016,28,1105
05-09-2014,49,2714
09-12-2013,16,925
13-03-2014,46,2780
25-07-2015,25,1200
20-03-2014,51,1484
10-07-2013,26,700
05-12-2014,50,2748
30-01-2014,39,1261
27-01-2017,54,712
06-10-2016,16,609
02-04-2015,44,4349
01-09-2015,28,1359
13-08-2015,36,1108
23-01-2017,42,1108
29-11-2014,31,1625
12-01-2016,45,3103
03-09-2014,17,1343
21-12-2014,32,786
16-12-2015,38,1710
09-05-2014,38,1784
26-12-2015,20,2030
19-04-2016,29,1569
24-09-2014,37,1647
16-03-2016,20,1326
18-01-2013,11,2133
29-01-2016,51,1734
30-09-2016,6,1667
11-03-2017,33,978
07-05-2013,2,1639
04-09-2015,38,1518
31-01-2015,34,2696
04-06-2017,12,1386
19-05-2014,4,1415
29-03-2014,41,1116
25-11-2014,48,2295
20-01-2013,33,1133
21-07-2013,45,3884
09-05-2015,5,1986
16-04-2015,14,1357
04-05-2016,3,3271
23-04-2017,20,2102
01-11-2014,50,2830
04-04-2013,3,2661
17-11-2015,42,811
03-08-2015,12,1273
17-01-2014,15,1099
09-07-2016,4,1553
03-11-2013,36,1187
29-02-2016,32,771
16-08-2016,27,1402
24-07-2013,47,3255
15-12-2014,46,4078
07-08-2016,34,2104
12-07-2017,18,1159
30-10-2016,30,639
25-07-2017,47,3267
27-07-2015,21,2143
30-08-2016,48,2276
04-03-2016,22,701
21-01-2015,18,1301
25-04-2013,16,821
13-12-2016,23,1015
11-11-2013,7,1831
02-07-2015,3,3169
15-08-2015,46,4495
06-05-2016,30,679
23-07-2016,25,1548
04-08-2015,13,1028
04-08-2013,40,1120
22-10-2016,21,1352
07-03-2014,19,1186
26-09-2013,13,841
31-12-2013,27,1959
17-04-2013,41,816
26-06-2015,4,1584
03-07-2015,3,3611
19-10-2015,17,1312
05-03-2014,44,4002
05-03-2015,17,1283
03-05-2014,48,4413
31-03-2013,13,951
26-05-2016,51,1431
27-05-2017,20,1571
27-11-2015,50,2663
08-12-2016,29,1120
01-09-2015,36,1381
15-04-2016,8,2833
01-07-2014,40,1545
14-06-2016,17,1484
30-03-2015,18,1251
09-03-2013,44,4846
21-06-2014,32,673
12-10-2015,48,2317
11-01-2014,24,2344
27-07-2016,27,1498
05-03-2014,31,1394
05-01-2015,40,1637
06-04-2014,25,941
04-04-2016,28,1153
22-04-2014,5,1372
07-01-2016,13,884
14-05-2016,15,1325
03-02-2014,37,1623
03-01-2015,14,1832
01-12-2016,13,845
21-06-2016,46,2605
30-01-2017,15,1367
07-07-2013,50,3316
07-12-2016,34,2064
24-08-2013,40,1111
17-11-2015,13,862
02-11-2016,51,1717
14-08-2013,49,1866
30-04-2015,1,1789
15-11-2013,45,3394
22-09-2014,4,1333
24-07-2014,41,842
16-10-2016,4,1678
19-12-2013,45,5111
10-07-2014,12,1161
06-06-2017,6,1638
13-08-2014,31,1169
07-11-2014,35,502
25-01-2015,53,1003
26-05-2017,1,580
22-04-2014,36,1161
25-02-2015,46,2753
03-02-2017,10,770
25-01-2017,22,663
14-08-2016,6,1627
14-05-2014,9,1813
04-05-2014,9,2723
22-01-2013,48,2130
15-11-2016,5,1169
14-07-2015,38,1464
11-02-2016,2,1752
27-11-2014,8,2656
05-02-2016,17,1155
19-03-2014,43,1224
30-06-2013,34,2565
18-03-2013,14,1709
19-11-2015,23,926
23-08-2014,2,2000
24-03-2016,13,954
06-07-2017,9,1945
19-06-2014,37,1413
09-10-2015,16,749
21-02-2016,12,1225
20-03-2014,24,2426
05-09-2015,24,2404
06-09-2014,25,1005
27-08-2016,54,929
09-12-2013,12,1240
11-02-2014,35,558
12-05-2013,50,3316
14-06-2016,53,1211
21-01-2014,38,1441
31-03-2014,28,1013
25-06-2014,12,1242
10-04-2016,23,1002
03-07-2017,21,1203
22-06-2016,45,2943
09-11-2013,40,1280
21-04-2013,13,877
14-04-2015,17,1294
10-07-2015,3,3295
16-11-2013,31,1408
11-09-2013,50,2532
17-10-2015,28,1310
31-07-2017,43,1521
14-02-2014,47,4217
29-06-2015,53,683
19-04-2016,22,893
21-04-2013,39,1702
17-01-2016,4,1788
03-05-2013,25,897
20-11-2014,26,492
31-10-2016,21,861
19-08-2014,17,1321
09-05-2016,48,2440
10-03-2016,22,677
29-04-2017,23,1053
18-01-2016,12,1229
07-08-2016,3,3161
30-09-2015,3,2992
10-10-2016,3,2950
01-07-2013,6,1763
26-05-2016,44,3589
10-01-2016,50,2977
23-08-2016,12,1134
28-06-2017,23,946
14-06-2016,25,591
14-08-2016,28,1471
24-08-2014,39,1330
04-02-2013,9,2304
19-06-2015,32,543
13-10-2016,10,767
18-02-2017,45,4451
12-01-2016,10,901
10-12-2013,37,1504
25-10-2016,49,2515
19-10-2016,32,521
19-10-2015,48,2415
08-02-2016,18,889
19-09-2014,33,914
09-08-2014,43,1416
05-03-2013,13,1025
05-11-2014,53,720
28-02-2016,43,1184
21-02-2013,24,2362
07-05-2016,47,5344
25-06-2017,50,2973
11-09-2016,2,1975
01-12-2014,38,1654
05-07-2016,50,2555
14-07-2014,45,3505
26-12-2016,47,5536
30-05-2016,13,880
10-09-2016,43,1174
26-05-2016,4,1251
27-06-2015,39,1551
16-03-2015,25,909
22-09-2014,34,2237
31-01-2016,34,2209
20-05-2016,50,2250
23-04-2015,33,1015
02-05-2017,6,1764
12-03-2016,17,1636
13-10-2013,41,1104
09-07-2013,7,1656
17-05-2015,29,1413
27-08-2016,3,3498
11-07-2016,22,729
23-07-2016,19,1578
24-04-2014,15,1229
12-06-2016,39,1563
05-01-2017,5,1300
27-04-2017,28,1128
17-11-2016,29,1079
23-07-2013,23,1144
26-07-2014,4,1551
27-10-2014,18,1381
05-04-2013,27,1121
05-11-2016,32,547
30-12-2014,34,3533
05-04-2013,51,1647
06-01-2013,32,772
05-05-2014,43,1371
08-10-2013,46,2798
16-04-2016,10,1039
19-06-2016,20,2046
29-05-2016,16,871
02-06-2014,32,608
04-04-2017,42,950
20-01-2017,14,1186
31-07-2015,1,1847
06-02-2015,38,1723
28-05-2016,48,3428
15-09-2014,43,1304
02-04-2014,28,1093
25-05-2017,31,1288
01-11-2014,27,1837
08-04-2015,11,2248
09-07-2017,18,1239
17-02-2015,54,775
18-02-2015,46,3166
16-08-2013,18,1231
10-08-2014,49,2653
04-06-2014,9,2046
26-07-2015,8,2440
09-11-2013,34,2745
26-01-2013,2,1993
22-07-2015,34,1897
08-04-2014,51,1536
03-01-2015,12,1311
15-11-2013,11,2149
21-07-2017,9,1846
30-09-2013,5,1407
16-04-2016,37,1522
21-01-2017,51,1656
26-06-2015,10,787
21-04-2017,20,1398
22-10-2016,6,2063
14-10-2014,30,691
19-03-2014,25,949
17-01-2014,11,2106
03-11-2016,39,1115
16-12-2015,17,1315
11-08-2015,24,2186
18-09-2013,1,1882
16-01-2015,30,672
20-04-2015,54,811
02-09-2016,19,1107
06-01-2015,14,1375
09-05-2016,17,1544
31-01-2017,27,1515
04-07-2013,11,2470
11-05-2013,31,1845
11-11-2014,16,833
20-10-2016,44,3572
09-03-2013,12,1326
06-05-2015,4,1495
22-06-2014,46,4618
23-06-2013,27,1724
19-08-2016,22,634
22-12-2016,32,901
21-04-2014,36,1126
28-05-2014,34,2094
16-03-2017,11,2135
14-01-2015,40,1194
19-07-2016,21,906
15-05-2015,46,3284
15-03-2016,30,743
09-06-2016,7,1708
26-03-2017,50,3053
15-08-2016,33,895
29-03-2016,19,1118
04-09-2014,45,3268
04-04-2014,16,848
23-05-2013,39,1304
08-04-2014,4,1461
11-12-2015,40,1326
02-02-2013,31,1625
10-06-2014,7,1736
12-05-2016,18,1260
21-11-2014,4,1465
22-03-2016,7,1847
11-08-2016,11,2096
28-08-2013,5,1513
04-12-2016,11,3083
10-12-2016,44,5389
10-01-2013,19,960
20-12-2014,4,2074
12-05-2017,7,2029
18-09-2015,48,2481
10-10-2013,51,1516
13-11-2013,40,1057
24-08-2014,45,4080
11-05-2013,7,2105
25-06-2013,12,1214
04-01-2017,21,1103
02-05-2015,10,1249
16-11-2016,54,741
